file_a,file_b,cochange_count
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,tests/integration/mock/MonologueAgent/test_write_simple_script/response_002.log,6
tests/integration/mock/MonologueAgent/test_write_simple_script/response_001.log,tests/integration/mock/MonologueAgent/test_write_simple_script/response_003.log,6
agenthub/micro/agent.py,tests/unit/test_action_serialization.py,6
agenthub/monologue_agent/agent.py,tests/unit/test_observation_serialization.py,6
agenthub/planner_agent/prompt.py,opendevin/core/config.py,6
agenthub/planner_agent/prompt.py,tests/unit/test_observation_serialization.py,6
opendevin/core/main.py,tests/unit/test_action_serialization.py,6
opendevin/server/auth/auth.py,opendevin/server/listen.py,6
opendevin/runtime/e2b/sandbox.py,tests/unit/test_sandbox.py,6
agenthub/codeact_agent/codeact_agent.py,opendevin/controller/state/state.py,6
agenthub/codeact_agent/codeact_agent.py,opendevin/server/listen.py,6
agenthub/delegator_agent/agent.py,agenthub/planner_agent/prompt.py,6
agenthub/micro/agent.py,opendevin/controller/state/state.py,6
agenthub/monologue_agent/agent.py,opendevin/server/listen.py,6
agenthub/monologue_agent/utils/prompts.py,opendevin/core/main.py,6
agenthub/monologue_agent/utils/prompts.py,opendevin/llm/llm.py,6
opendevin/controller/agent_controller.py,opendevin/server/auth/auth.py,6
agenthub/codeact_agent/codeact_agent.py,opendevin/runtime/server/runtime.py,6
agenthub/monologue_agent/utils/prompts.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_001.log,6
agenthub/monologue_agent/utils/prompts.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_002.log,6
agenthub/planner_agent/prompt.py,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_003.log,6
frontend/src/types/ActionType.tsx,frontend/src/types/ObservationType.tsx,6
opendevin/events/action/__init__.py,opendevin/events/action/agent.py,6
opendevin/events/action/__init__.py,opendevin/events/observation/__init__.py,6
opendevin/runtime/runtime.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,6
opendevin/runtime/runtime.py,tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,6
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_004.log,6
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_004.log,6
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_002.log,6
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_003.log,6
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_004.log,6
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_003.log,tests/unit/test_action_serialization.py,6
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_004.log,tests/unit/test_action_serialization.py,6
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_005.log,tests/unit/test_action_serialization.py,6
tests/integration/mock/MonologueAgent/test_write_simple_script/prompt_006.log,tests/unit/test_action_serialization.py,6
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_004.log,6
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_005.log,6
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_002.log,tests/unit/test_action_serialization.py,6
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_003.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_005.log,6
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_004.log,tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_005.log,6
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/CodeActAgent/test_write_simple_script/response_004.log,6
agenthub/codeact_agent/prompt.py,opendevin/runtime/plugins/agent_skills/agentskills.py,6
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_004.log,6
agenthub/codeact_agent/prompt.py,tests/integration/mock/CodeActAgent/test_write_simple_script/response_004.log,6
agenthub/codeact_agent/prompt.py,tests/unit/test_agent_skill.py,6
tests/integration/mock/CodeActAgent/test_edits/prompt_005.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_001.log,6
tests/integration/mock/CodeActAgent/test_edits/prompt_005.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_002.log,6
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,6
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,6
tests/integration/mock/CodeActAgent/test_edits/response_001.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,6
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_003.log,6
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,6
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,6
tests/integration/mock/CodeActAgent/test_edits/response_003.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,6
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,6
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,6
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActAgent/test_ipython_module/prompt_003.log,6
tests/integration/mock/CodeActAgent/test_edits/response_005.log,tests/integration/mock/CodeActAgent/test_ipython/prompt_002.log,6
tests/integration/mock/CodeActAgent/test_edits/response_005.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,6
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_004.log,6
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_004.log,6
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_003.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_004.log,6
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_004.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_001.log,6
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_004.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_002.log,6
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_004.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_003.log,6
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_004.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_004.log,6
tests/integration/mock/CodeActAgent/test_write_simple_script/response_001.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_004.log,6
tests/integration/mock/CodeActAgent/test_write_simple_script/response_002.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_004.log,6
tests/integration/mock/CodeActAgent/test_write_simple_script/response_003.log,tests/integration/mock/CodeActAgent/test_write_simple_script/response_004.log,6
frontend/src/components/AgentControlBar.tsx,opendevin/controller/agent_controller.py,6
opendevin/controller/agent_controller.py,opendevin/events/action/__init__.py,6
tests/integration/mock/CodeActSWEAgent/test_edits/prompt_001.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_004.log,6
tests/integration/mock/CodeActSWEAgent/test_edits/prompt_002.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_004.log,6
tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_001.log,tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_004.log,6
tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_004.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_001.log,6
tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_004.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_002.log,6
tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_004.log,tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_003.log,6
agenthub/codeact_agent/codeact_agent.py,tests/integration/mock/CodeActAgent/test_ipython/response_001.log,6
tests/integration/mock/CodeActAgent/test_edits/prompt_001.log,tests/integration/mock/CodeActAgent/test_ipython/response_001.log,6
tests/integration/mock/CodeActAgent/test_edits/prompt_004.log,tests/integration/mock/CodeActAgent/test_ipython/response_001.log,6
tests/integration/mock/CodeActAgent/test_edits/response_004.log,tests/integration/mock/CodeActAgent/test_ipython/response_001.log,6
tests/integration/mock/CodeActAgent/test_ipython/response_001.log,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,6
opendevin/controller/agent_controller.py,tests/integration/mock/CodeActAgent/test_edits/prompt_002.log,6
opendevin/controller/agent_controller.py,tests/integration/mock/CodeActAgent/test_edits/prompt_003.log,6
opendevin/events/event.py,opendevin/events/stream.py,6
tests/integration/conftest.py,tests/integration/mock/CodeActAgent/test_edits/prompt_002.log,6
tests/integration/conftest.py,tests/integration/mock/CodeActAgent/test_edits/prompt_003.log,6
tests/integration/conftest.py,tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_002.log,6
frontend/src/components/CodeEditor.tsx,frontend/src/components/file-explorer/FileExplorer.tsx,6
evaluation/swe_bench/README.md,evaluation/swe_bench/scripts/eval_infer.sh,6
frontend/src/components/file-explorer/FileExplorer.tsx,frontend/src/components/modals/settings/SettingsModal.tsx,6
tests/integration/mock/CodeActAgent/test_ipython/prompt_001.log,tests/integration/test_agent.py,6
tests/integration/mock/CodeActAgent/test_edits/response_002.log,tests/integration/regenerate.sh,6
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,tests/integration/test_agent.py,6
agenthub/micro/postgres_agent/prompt.md,agenthub/micro/verifier/prompt.md,6
opendevin/runtime/docker/exec_box.py,opendevin/runtime/docker/local_box.py,6
opendevin/runtime/docker/exec_box.py,opendevin/runtime/e2b/sandbox.py,6
agenthub/SWE_agent/agent.py,agenthub/monologue_agent/utils/prompts.py,6
agenthub/SWE_agent/agent.py,opendevin/controller/agent_controller.py,6
tests/integration/mock/PlannerAgent/test_edits/prompt_001.log,tests/integration/mock/PlannerAgent/test_edits/prompt_004.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_001.log,tests/integration/mock/PlannerAgent/test_edits/prompt_005.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_001.log,tests/integration/mock/PlannerAgent/test_edits/prompt_006.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_001.log,tests/integration/mock/PlannerAgent/test_edits/prompt_007.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_002.log,tests/integration/mock/PlannerAgent/test_edits/prompt_004.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_002.log,tests/integration/mock/PlannerAgent/test_edits/prompt_005.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_002.log,tests/integration/mock/PlannerAgent/test_edits/prompt_006.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_002.log,tests/integration/mock/PlannerAgent/test_edits/prompt_007.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_003.log,tests/integration/mock/PlannerAgent/test_edits/prompt_004.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_003.log,tests/integration/mock/PlannerAgent/test_edits/prompt_005.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_003.log,tests/integration/mock/PlannerAgent/test_edits/prompt_006.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_003.log,tests/integration/mock/PlannerAgent/test_edits/prompt_007.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_005.log,tests/integration/mock/PlannerAgent/test_edits/prompt_006.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_005.log,tests/integration/mock/PlannerAgent/test_edits/prompt_007.log,6
tests/integration/mock/PlannerAgent/test_edits/prompt_006.log,tests/integration/mock/PlannerAgent/test_edits/prompt_007.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/SWEAgent/test_write_simple_script/prompt_002.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/SWEAgent/test_write_simple_script/prompt_003.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/SWEAgent/test_write_simple_script/prompt_004.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/SWEAgent/test_write_simple_script/prompt_005.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/prompt_001.log,tests/integration/mock/SWEAgent/test_write_simple_script/prompt_006.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/SWEAgent/test_write_simple_script/response_007.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/SWEAgent/test_write_simple_script/response_008.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/prompt_002.log,tests/integration/mock/SWEAgent/test_write_simple_script/response_009.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/prompt_007.log,tests/integration/mock/SWEAgent/test_write_simple_script/response_001.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/prompt_008.log,tests/integration/mock/SWEAgent/test_write_simple_script/response_001.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/prompt_009.log,tests/integration/mock/SWEAgent/test_write_simple_script/response_001.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/response_001.log,tests/integration/mock/SWEAgent/test_write_simple_script/response_007.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/response_001.log,tests/integration/mock/SWEAgent/test_write_simple_script/response_008.log,6
tests/integration/mock/SWEAgent/test_write_simple_script/response_001.log,tests/integration/mock/SWEAgent/test_write_simple_script/response_009.log,6
frontend/src/App.tsx,frontend/src/components/AgentControlBar.tsx,6
frontend/src/components/file-explorer/FileExplorer.test.tsx,frontend/src/components/file-explorer/FileExplorer.tsx,6
opendevin/server/agent/agent.py,opendevin/server/listen.py,6
opendevin/server/agent/manager.py,opendevin/server/session/manager.py,6
opendevin/server/agent/manager.py,opendevin/server/session/session.py,6
opendevin/server/auth/auth.py,opendevin/server/session/msg_stack.py,6
opendevin/server/auth/auth.py,opendevin/server/session/session.py,6
opendevin/server/session/msg_stack.py,opendevin/server/session/session.py,6
agenthub/planner_agent/prompt.py,tests/integration/mock/MonologueAgent/test_edits/prompt_001.log,6
frontend/package.json,frontend/src/components/CodeEditor.tsx,6
